cpg_id,ACR-139-TP1,ACR-139-TP2,ACR-139-TP3,ACR-139-TP4,ACR-145-TP1,ACR-145-TP2,ACR-145-TP3,ACR-145-TP4,ACR-150-TP1,ACR-150-TP2,ACR-150-TP3,ACR-150-TP4,ACR-173-TP1,ACR-173-TP2,ACR-173-TP3,ACR-173-TP4,ACR-186-TP1,ACR-186-TP2,ACR-186-TP3,ACR-186-TP4,ACR-225-TP2,ACR-225-TP3,ACR-225-TP4,ACR-229-TP1,ACR-229-TP2,ACR-229-TP3,ACR-229-TP4,ACR-237-TP1,ACR-237-TP2,ACR-237-TP3,ACR-237-TP4,ACR-244-TP1,ACR-244-TP2,ACR-244-TP3,ACR-244-TP4,ACR-265-TP1,ACR-265-TP2,ACR-265-TP3,ACR-265-TP4
CpG_ptg000004l_9320950,9.52381,5.263158,12.0,19.047619,8.108108,10.526316,11.904762,7.142857,12.903226,11.111111,13.043478,9.677419,5.263158,10.0,0.0,0.0,0.0,6.666667,0.0,0.0,21.428571,10.0,25.0,23.529412,9.52381,47.058824,25.0,38.095238,26.315789,22.727273,16.666667,25.531915,21.428571,30.769231,21.153846,8.108108,12.121212,20.0,0.0
CpG_ptg000004l_9320959,0.0,0.0,0.0,0.0,10.810811,10.526316,14.634146,13.043478,6.666667,11.111111,13.043478,3.703704,5.882353,18.181818,0.0,0.0,0.0,6.666667,0.0,0.0,16.666667,5.555556,14.285714,0.0,9.52381,25.0,17.647059,31.818182,28.571429,15.0,12.903226,19.565217,26.829268,37.5,19.230769,10.0,14.285714,20.689655,7.407407
CpG_ptg000004l_9320965,11.111111,4.761905,11.538462,14.285714,12.820513,10.0,14.634146,18.181818,3.125,17.647059,15.789474,11.111111,5.882353,18.181818,0.0,0.0,0.0,6.666667,4.347826,0.0,45.454545,10.0,15.0,35.714286,18.181818,53.333333,41.176471,30.434783,26.315789,28.571429,10.714286,25.0,25.0,36.0,21.568627,15.0,15.625,20.689655,7.142857
CpG_ptg000004l_9320969,10.526316,8.695652,11.111111,20.0,9.52381,7.894737,12.195122,11.627907,5.882353,6.25,16.666667,3.448276,5.882353,18.181818,0.0,3.703704,0.0,0.0,4.347826,6.666667,33.333333,10.526316,10.0,30.769231,13.636364,40.0,29.411765,12.5,22.222222,19.047619,7.407407,17.307692,24.390244,34.782609,18.867925,7.142857,9.090909,13.793103,6.896552
CpG_ptg000004l_93264,82.608696,82.352941,75.0,89.285714,55.555556,67.647059,50.0,50.0,18.518519,17.391304,20.0,33.333333,42.105263,13.333333,18.181818,30.0,37.037037,47.826087,44.0,35.294118,46.666667,36.363636,47.058824,44.444444,48.148148,61.538462,60.0,33.333333,31.034483,22.222222,17.241379,17.647059,14.0,11.111111,13.793103,61.290323,75.757576,59.259259,60.0
CpG_ptg000004l_940456,94.117647,100.0,69.565217,100.0,52.941176,53.333333,56.25,50.0,87.5,100.0,94.117647,85.714286,87.5,86.666667,93.333333,81.818182,46.153846,58.823529,63.636364,56.25,100.0,68.75,91.666667,100.0,94.117647,94.736842,88.235294,88.888889,100.0,100.0,72.727273,52.631579,40.909091,35.714286,61.111111,47.058824,25.0,50.0,62.5
CpG_ptg000004l_94317,56.097561,73.529412,56.0,62.5,55.172414,46.774194,38.709677,48.837209,28.571429,32.352941,25.806452,43.478261,31.578947,37.037037,23.809524,26.666667,40.0,57.142857,75.0,53.333333,44.117647,39.285714,46.666667,55.263158,55.555556,50.0,48.0,36.666667,21.212121,31.707317,41.666667,6.25,4.545455,11.764706,12.5,40.0,52.631579,46.428571,50.0
CpG_ptg000004l_94908,77.272727,94.117647,78.947368,86.666667,76.470588,58.333333,74.074074,66.666667,30.0,14.705882,35.714286,55.0,36.363636,33.333333,35.714286,18.181818,45.454545,59.459459,44.444444,34.285714,72.222222,52.631579,52.631579,65.957447,71.794872,56.666667,57.894737,46.153846,44.444444,48.780488,17.241379,3.030303,0.0,15.0,3.125,60.714286,84.848485,54.545455,58.823529
CpG_ptg000004l_957727,39.285714,41.935484,54.166667,46.428571,33.333333,66.666667,27.272727,22.857143,36.585366,48.148148,28.571429,38.461538,50.0,25.0,31.25,29.411765,9.090909,41.176471,17.857143,33.333333,0.0,0.0,0.0,41.666667,37.142857,19.047619,26.315789,56.25,62.962963,53.571429,36.363636,34.285714,38.461538,0.0,34.482759,22.727273,41.176471,30.434783,12.0
CpG_ptg000004l_958112,3.225806,0.0,0.0,0.0,13.043478,13.043478,10.526316,23.529412,15.789474,13.636364,26.666667,24.0,17.391304,12.5,11.764706,0.0,31.25,46.428571,61.904762,84.210526,61.538462,28.571429,18.181818,17.647059,20.0,20.833333,35.294118,28.571429,42.857143,30.434783,29.411765,14.814815,25.0,14.285714,25.0,11.764706,10.526316,33.333333,29.411765
CpG_ptg000004l_96359,77.777778,46.875,52.380952,70.27027,40.0,53.333333,44.444444,53.571429,22.857143,22.580645,42.307692,54.545455,34.782609,38.461538,14.285714,26.315789,60.0,44.736842,38.461538,40.0,23.076923,22.222222,18.75,50.0,69.69697,66.666667,63.333333,44.444444,29.72973,32.258065,29.62963,7.692308,9.090909,5.882353,8.333333,47.058824,36.0,40.625,56.521739
CpG_ptg000004l_9667218,15.384615,5.128205,4.347826,9.090909,11.111111,6.25,11.111111,16.27907,3.846154,7.692308,6.976744,7.142857,8.695652,8.695652,11.111111,8.695652,5.263158,8.333333,5.882353,5.714286,9.090909,11.111111,8.333333,22.857143,7.692308,10.526316,6.382979,10.344828,0.0,7.692308,10.526316,24.489796,30.434783,32.142857,37.5,16.666667,14.285714,25.0,4.545455
CpG_ptg000004l_9667221,30.769231,17.5,8.333333,6.060606,3.703704,12.121212,20.0,19.047619,7.407407,4.545455,11.627907,3.448276,15.909091,4.166667,22.222222,23.076923,0.0,16.666667,12.5,11.428571,4.761905,17.647059,12.5,18.181818,14.285714,13.793103,8.888889,10.714286,2.439024,7.692308,10.810811,27.45098,30.434783,42.307692,40.816327,22.727273,17.857143,10.714286,9.090909
CpG_ptg000004l_9667228,27.027027,12.820513,0.0,8.333333,6.896552,3.030303,0.0,13.636364,10.714286,8.0,14.893617,13.333333,14.893617,16.666667,18.75,4.0,10.0,18.918919,11.764706,11.111111,4.347826,5.0,12.5,28.205128,14.634146,17.241379,10.0,13.793103,5.128205,7.142857,19.512195,26.530612,24.489796,40.740741,41.176471,15.555556,10.0,17.857143,4.0
CpG_ptg000004l_9667509,31.818182,29.411765,27.777778,22.727273,10.0,14.285714,11.764706,26.666667,14.285714,5.263158,10.0,6.25,25.806452,23.529412,23.809524,22.222222,40.0,22.727273,9.090909,8.333333,30.769231,8.695652,20.0,11.538462,10.714286,0.0,15.789474,14.285714,21.052632,7.407407,0.0,79.411765,60.714286,55.555556,55.555556,17.391304,9.090909,11.764706,10.0
CpG_ptg000004l_9667516,21.73913,25.0,25.0,9.090909,0.0,10.344828,5.882353,16.666667,9.52381,13.636364,5.555556,11.111111,20.689655,16.666667,9.090909,11.764706,20.0,21.73913,10.0,13.043478,7.692308,4.545455,15.0,12.0,10.0,41.176471,11.111111,15.384615,5.263158,0.0,9.090909,58.823529,50.943396,46.153846,38.888889,17.391304,16.666667,5.555556,10.0
CpG_ptg000004l_9667804,24.074074,14.285714,11.111111,16.176471,9.090909,14.0625,16.666667,9.459459,4.545455,8.474576,24.561404,7.692308,14.084507,13.559322,12.5,5.0,7.692308,14.666667,11.111111,10.526316,25.490196,15.384615,15.555556,9.090909,7.317073,4.347826,5.357143,11.666667,8.333333,12.307692,6.779661,19.402985,17.647059,16.666667,19.469027,8.064516,16.071429,16.981132,25.714286
CpG_ptg000004l_96718,36.111111,48.571429,32.258065,60.0,39.534884,42.857143,40.425532,43.478261,0.0,15.384615,11.363636,19.354839,23.529412,6.666667,14.285714,17.857143,26.315789,26.190476,33.333333,31.578947,0.0,0.0,0.0,46.666667,45.714286,43.75,40.740741,19.047619,25.0,12.5,9.090909,0.0,9.677419,16.666667,6.896552,50.0,20.512821,50.0,39.130435
CpG_ptg000004l_97089,33.333333,26.829268,32.258065,32.0,13.888889,13.953488,9.375,11.627907,12.903226,7.317073,8.510638,7.692308,23.076923,6.25,4.545455,8.333333,22.580645,20.833333,21.73913,25.0,38.461538,33.333333,8.695652,15.217391,20.588235,27.659574,9.756098,13.207547,9.52381,8.695652,14.285714,2.631579,0.0,0.0,2.985075,14.285714,13.157895,18.918919,18.75
CpG_ptg000004l_97497,46.153846,72.0,69.230769,57.142857,30.769231,30.769231,29.268293,28.571429,9.677419,3.846154,5.714286,20.0,12.5,25.0,15.789474,13.333333,30.0,33.333333,32.0,33.333333,64.705882,47.058824,58.333333,33.333333,46.428571,25.925926,29.166667,5.0,12.5,6.666667,3.846154,0.0,0.0,4.761905,2.941176,32.0,39.130435,55.0,44.0
CpG_ptg000004l_9829366,0.0,11.764706,12.0,0.0,0.0,0.0,0.0,0.0,7.142857,0.0,20.0,7.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692308,13.333333,5.0,10.0,4.166667,9.52381,6.25,3.846154,5.263158,5.263158,4.166667,4.166667,12.5,8.333333,5.0,0.0,0.0,0.0,0.0
CpG_ptg000004l_98782,26.666667,41.37931,12.5,28.0,4.0,8.695652,0.0,0.0,0.0,5.555556,2.941176,0.0,13.636364,0.0,8.695652,16.666667,13.043478,2.777778,8.695652,17.391304,10.0,0.0,0.0,8.823529,5.555556,5.0,7.407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571429,0.0,0.0,0.0
CpG_ptg000004l_9893586,3.703704,8.0,3.125,3.703704,0.0,4.166667,4.347826,4.166667,4.166667,5.882353,13.636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714,11.111111,5.0,15.384615,6.25,30.0,0.0,0.0,3.846154,3.571429,5.555556,8.823529,15.0,6.666667,0.0,8.0,17.647059,6.666667,6.666667
CpG_ptg000004l_9907892,9.677419,8.571429,7.142857,10.714286,19.230769,20.0,13.636364,19.354839,17.241379,7.5,3.846154,0.0,10.344828,5.882353,14.285714,0.0,0.0,0.0,0.0,0.0,3.225806,4.0,17.647059,8.108108,8.333333,2.777778,0.0,2.631579,3.703704,10.344828,2.702703,13.043478,9.375,3.846154,18.918919,27.272727,12.5,23.529412,21.428571
CpG_ptg000004l_9907929,6.25,5.0,2.631579,12.903226,12.0,20.512821,7.142857,13.888889,5.0,4.761905,7.142857,8.333333,6.896552,11.111111,0.0,0.0,6.666667,5.882353,5.263158,10.526316,3.030303,0.0,4.347826,2.631579,6.896552,11.428571,0.0,4.651163,3.571429,7.5,5.0,6.451613,9.677419,14.285714,5.714286,13.333333,3.846154,13.793103,10.0
CpG_ptg000004l_9907947,0.0,0.0,6.666667,7.692308,22.222222,18.604651,6.896552,16.666667,4.761905,5.0,0.0,0.0,0.0,5.0,3.333333,5.555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857143,0.0,2.325581,0.0,4.545455,0.0,5.882353,18.518519,9.090909,25.0,28.571429,20.0,33.333333,29.166667
CpG_ptg000004l_9908162,0.0,4.0,0.0,0.0,8.333333,0.0,5.263158,0.0,0.0,3.703704,12.0,0.0,5.263158,4.545455,0.0,0.0,10.0,0.0,0.0,0.0,4.347826,0.0,0.0,0.0,3.846154,5.555556,4.0,0.0,2.857143,2.941176,0.0,3.571429,13.636364,0.0,4.166667,7.692308,0.0,8.0,12.5
CpG_ptg000004l_9911801,70.833333,70.588235,53.571429,69.565217,51.515152,58.333333,50.0,43.243243,8.333333,36.363636,23.076923,30.0,63.333333,60.714286,69.444444,61.904762,35.294118,33.333333,25.0,20.0,58.333333,42.857143,66.666667,27.777778,26.923077,35.0,20.0,25.0,38.888889,40.0,44.444444,41.176471,56.756757,80.0,43.243243,60.714286,51.515152,65.517241,45.833333
CpG_ptg000004l_9911812,75.0,80.0,51.851852,77.272727,44.444444,56.521739,57.692308,38.888889,8.333333,30.769231,23.076923,27.272727,65.625,59.259259,72.972973,61.538462,45.0,40.909091,28.571429,24.0,58.333333,44.444444,50.0,27.777778,28.571429,39.130435,21.428571,33.333333,40.0,46.666667,50.0,52.777778,47.058824,70.833333,43.243243,62.068966,51.612903,65.384615,48.148148
CpG_ptg000004l_9935277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909,0.0,4.166667,0.0,0.0,0.0,0.0,0.0,12.5,3.846154,0.0,0.0,0.0,0.0,0.0,0.0,4.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166667,5.0
CpG_ptg000004l_9939709,14.285714,22.727273,25.0,10.0,11.538462,30.769231,17.647059,19.230769,14.285714,0.0,20.0,31.578947,4.545455,21.428571,16.0,42.105263,36.666667,12.5,16.0,10.0,11.764706,31.578947,23.076923,25.0,25.806452,10.0,15.384615,23.529412,36.363636,9.090909,18.181818,17.391304,38.888889,29.411765,26.666667,26.666667,31.578947,21.052632,25.0
CpG_ptg000004l_9939763,5.0,3.703704,5.882353,10.0,0.0,0.0,0.0,0.0,3.703704,0.0,0.0,5.0,4.761905,0.0,0.0,5.882353,20.0,7.692308,4.761905,0.0,5.555556,0.0,0.0,7.142857,4.0,5.882353,8.333333,5.555556,0.0,0.0,4.166667,8.0,0.0,5.882353,0.0,0.0,4.545455,0.0,0.0
CpG_ptg000004l_9939779,0.0,4.166667,7.692308,0.0,4.0,0.0,0.0,0.0,5.714286,0.0,4.761905,0.0,4.545455,6.25,0.0,0.0,13.333333,0.0,0.0,0.0,0.0,0.0,6.25,3.846154,3.571429,5.0,7.692308,5.555556,0.0,0.0,0.0,9.52381,0.0,7.142857,0.0,0.0,0.0,3.703704,0.0
CpG_ptg000004l_99401,12.5,13.333333,12.5,3.448276,0.0,0.0,0.0,0.0,3.921569,0.0,2.083333,0.0,17.391304,18.75,7.407407,0.0,0.0,5.714286,13.157895,5.714286,0.0,3.225806,0.0,2.631579,6.666667,7.5,3.125,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846154,0.0,4.166667
CpG_ptg000004l_9940661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526316,0.0,0.0
CpG_ptg000004l_99418,18.181818,18.181818,19.444444,7.692308,0.0,5.769231,0.0,11.538462,17.307692,6.666667,6.0,17.647059,0.0,0.0,0.0,0.0,5.263158,6.976744,18.421053,9.090909,0.0,9.677419,0.0,18.181818,9.52381,19.565217,8.108108,11.111111,0.0,5.555556,0.0,0.0,0.0,0.0,0.0,2.702703,4.166667,7.692308,8.695652
CpG_ptg000004l_99429,15.384615,20.0,19.354839,8.0,7.692308,9.433962,0.0,13.72549,10.204082,6.896552,6.25,0.0,17.241379,13.333333,7.407407,11.111111,5.0,17.073171,16.666667,12.903226,11.111111,9.677419,0.0,26.190476,14.285714,27.906977,17.142857,11.111111,8.823529,5.263158,3.846154,0.0,2.272727,0.0,9.52381,5.714286,4.166667,8.0,4.347826
CpG_ptg000004l_99463,17.142857,11.764706,25.0,7.692308,6.060606,11.904762,4.545455,28.0,8.108108,10.344828,10.638298,0.0,26.923077,38.888889,6.666667,20.0,7.692308,15.384615,19.354839,16.129032,16.666667,18.518519,0.0,23.809524,8.823529,28.26087,17.241379,12.0,14.285714,15.909091,10.344828,4.878049,2.083333,7.142857,10.810811,5.882353,4.166667,11.538462,10.526316
CpG_ptg000004l_99469,16.666667,12.121212,21.428571,12.0,8.823529,10.25641,0.0,22.0,17.142857,10.714286,13.636364,15.625,19.230769,36.842105,6.666667,21.428571,10.0,13.157895,20.0,18.518519,16.666667,20.0,0.0,20.0,11.428571,27.906977,17.857143,7.692308,13.888889,12.195122,3.448276,2.5,6.382979,4.0,11.111111,5.882353,0.0,11.538462,6.25
CpG_ptg000004l_99619,15.217391,12.820513,20.588235,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.448276,0.0,0.0,7.692308,18.181818,11.111111,18.518519,9.375,0.0,0.0,0.0,15.217391,23.255814,10.344828,13.793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.405405,0.0,0.0,2.5,0.0
CpG_ptg000004l_99624,14.893617,13.157895,17.647059,19.047619,0.0,2.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666667,13.888889,19.230769,6.451613,0.0,0.0,0.0,20.454545,26.829268,10.344828,10.344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000004l_9963160,0.0,0.0,5.882353,0.0,3.846154,0.0,0.0,0.0,3.846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631579,0.0,0.0,0.0,0.0,3.333333,4.761905,4.761905,0.0,7.692308,0.0,3.846154,11.764706,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.545455
CpG_ptg000004l_9989204,9.090909,7.142857,14.285714,13.333333,0.0,9.52381,10.344828,0.0,5.0,7.142857,0.0,4.0,0.0,0.0,24.0,9.52381,9.090909,6.25,0.0,14.285714,0.0,6.25,16.666667,4.545455,0.0,17.647059,0.0,0.0,12.5,10.0,13.333333,0.0,0.0,0.0,13.043478,5.882353,0.0,20.0,0.0
CpG_ptg000005l_1237141,13.513514,21.621622,10.344828,5.882353,0.0,0.0,0.0,0.0,0.0,15.384615,16.666667,24.0,35.294118,42.857143,8.333333,20.0,13.793103,10.0,5.882353,8.108108,17.857143,11.538462,0.0,0.0,0.0,0.0,0.0,30.769231,30.0,17.241379,14.285714,0.0,17.241379,20.0,16.666667,0.0,0.0,0.0,0.0
CpG_ptg000005l_447114,5.555556,5.882353,3.125,4.347826,0.0,0.0,0.0,0.0,8.333333,15.384615,27.777778,10.526316,0.0,0.0,0.0,8.333333,0.0,4.166667,4.545455,10.526316,6.666667,7.317073,2.857143,0.0,0.0,11.764706,0.0,13.333333,5.0,7.142857,19.047619,14.285714,13.461538,5.882353,6.666667,0.0,0.0,0.0,0.0
CpG_ptg000005l_447156,14.814815,17.948718,17.777778,16.666667,15.0,5.0,10.0,21.052632,29.166667,40.0,70.0,25.0,35.294118,33.333333,6.666667,30.769231,0.0,29.166667,8.0,10.0,11.764706,16.326531,25.531915,0.0,7.692308,5.0,6.25,37.5,50.0,23.529412,42.307692,45.762712,37.735849,42.105263,28.301887,15.789474,11.111111,13.636364,27.272727
CpG_ptg000005l_447159,3.703704,0.0,2.325581,4.166667,10.0,4.761905,5.0,5.555556,8.0,6.666667,26.315789,10.0,5.882353,5.555556,0.0,0.0,0.0,0.0,0.0,3.448276,5.882353,4.166667,0.0,0.0,7.692308,9.52381,0.0,18.75,23.529412,0.0,16.0,17.54386,24.0,15.789474,7.692308,0.0,0.0,4.761905,9.090909
CpG_ptg000005l_447193,13.793103,2.777778,6.666667,8.0,0.0,4.166667,0.0,0.0,15.151515,6.25,15.0,12.5,5.0,0.0,0.0,25.0,5.555556,11.111111,0.0,3.846154,2.439024,1.612903,5.084746,0.0,0.0,6.666667,0.0,6.25,11.764706,6.25,16.0,14.754098,15.909091,14.285714,4.255319,0.0,0.0,3.448276,0.0
CpG_ptg000005l_447217,33.333333,43.243243,47.619048,58.064516,14.285714,31.578947,16.666667,47.368421,51.515152,60.0,80.952381,53.846154,29.166667,21.73913,5.555556,40.0,0.0,0.0,11.428571,3.571429,38.095238,20.3125,32.258065,16.666667,29.411765,21.428571,27.272727,68.75,68.75,50.0,69.565217,54.237288,57.142857,46.666667,44.444444,35.0,33.333333,15.384615,37.5
CpG_ptg000005l_447256,53.333333,39.473684,46.153846,48.571429,4.761905,11.764706,10.526316,0.0,51.515152,50.0,73.684211,50.0,34.782609,35.714286,11.111111,57.894737,4.545455,25.0,23.529412,16.666667,32.55814,16.176471,24.193548,23.809524,9.52381,28.571429,22.222222,70.588235,65.0,45.454545,68.75,46.0,54.716981,42.857143,31.111111,13.636364,0.0,0.0,4.545455
CpG_ptg000005l_447273,62.5,40.0,50.0,46.153846,44.444444,38.888889,28.571429,38.095238,54.83871,43.75,54.166667,50.0,30.434783,33.333333,6.666667,47.058824,0.0,29.032258,18.75,13.793103,34.782609,23.214286,35.59322,22.727273,28.571429,34.782609,22.222222,68.75,68.421053,47.619048,66.666667,49.019608,65.454545,63.414634,45.833333,47.619048,47.619048,26.086957,47.619048
CpG_ptg000005l_447275,59.375,37.5,52.5,47.5,41.176471,38.888889,23.809524,38.095238,51.612903,43.75,52.173913,50.0,30.434783,34.615385,7.142857,47.058824,5.0,29.032258,15.625,14.285714,35.555556,24.561404,31.147541,22.727273,27.272727,33.333333,22.222222,60.0,72.222222,47.619048,64.705882,47.169811,65.454545,60.0,44.680851,52.380952,45.0,28.571429,42.105263
CpG_ptg000005l_447367,5.882353,0.0,2.439024,0.0,0.0,5.0,10.526316,7.692308,0.0,0.0,8.0,0.0,0.0,0.0,9.090909,20.0,4.347826,0.0,0.0,0.0,2.173913,1.818182,8.108108,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.071429,12.244898,25.0,13.953488,10.0,9.52381,0.0,5.882353
CpG_ptg000005l_447894,4.761905,4.761905,9.375,7.692308,5.0,30.769231,0.0,7.692308,22.222222,30.0,23.809524,15.789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.060606,2.083333,0.0,0.0,0.0,0.0,0.0,10.0,25.0,17.647059,0.0,16.363636,29.268293,29.545455,8.62069,21.73913,10.0,18.181818,0.0
CpG_ptg000005l_447916,10.25641,10.416667,2.941176,12.195122,5.263158,25.0,6.25,0.0,30.769231,25.0,43.478261,36.842105,0.0,0.0,0.0,7.692308,0.0,0.0,0.0,4.545455,11.764706,8.77193,5.555556,0.0,3.448276,0.0,0.0,12.5,30.0,12.5,24.0,14.0625,35.416667,26.086957,27.272727,31.578947,4.761905,27.272727,0.0
CpG_ptg000005l_447933,27.777778,32.608696,14.285714,28.571429,15.0,25.0,5.882353,0.0,33.333333,41.666667,52.380952,55.0,0.0,10.526316,9.090909,8.333333,0.0,17.241379,9.52381,13.043478,26.470588,15.789474,14.814815,0.0,10.0,0.0,5.263158,47.058824,50.0,28.571429,56.0,60.0,54.901961,54.545455,54.411765,27.272727,11.111111,50.0,0.0
CpG_ptg000005l_447963,24.324324,30.612245,26.829268,16.27907,9.090909,11.764706,10.526316,6.25,45.833333,33.333333,38.888889,60.0,7.692308,5.263158,0.0,16.666667,6.060606,10.344828,10.0,15.0,23.076923,11.864407,7.017544,0.0,14.814815,0.0,5.555556,38.888889,60.0,52.380952,59.090909,63.333333,64.705882,42.5,45.588235,25.0,6.666667,17.391304,11.111111
CpG_ptg000005l_448253,0.0,6.060606,11.111111,6.451613,0.0,0.0,0.0,26.315789,11.764706,22.222222,11.111111,15.0,4.545455,0.0,5.0,17.647059,0.0,0.0,0.0,9.52381,16.666667,11.111111,18.965517,0.0,0.0,0.0,0.0,0.0,7.142857,0.0,33.333333,36.486486,23.636364,29.268293,24.590164,25.0,5.882353,17.647059,31.25
CpG_ptg000005l_448314,5.882353,11.111111,2.083333,12.121212,0.0,11.111111,0.0,4.0,7.407407,21.428571,21.052632,19.047619,8.0,28.571429,10.0,17.391304,4.0,3.448276,0.0,2.857143,8.77193,7.692308,6.25,5.555556,12.121212,0.0,20.0,15.0,31.578947,14.814815,54.545455,20.481928,23.333333,25.581395,24.615385,8.695652,6.25,9.52381,11.111111
CpG_ptg000005l_448331,25.0,29.72973,10.204082,42.857143,43.75,22.222222,0.0,25.806452,21.428571,35.714286,38.888889,38.095238,16.666667,29.411765,21.428571,34.782609,8.0,9.677419,3.571429,11.764706,27.272727,19.047619,21.666667,11.111111,24.137931,0.0,31.25,35.0,47.826087,26.923077,52.173913,38.554217,40.350877,43.902439,39.0625,8.695652,10.0,30.0,23.529412
CpG_ptg000005l_448338,17.142857,14.285714,6.122449,26.470588,26.666667,22.222222,0.0,22.580645,26.086957,28.571429,41.176471,36.363636,21.73913,31.25,14.814815,14.285714,7.692308,6.666667,3.703704,11.764706,22.641509,14.516129,21.153846,15.789474,22.222222,0.0,16.666667,21.052632,31.818182,25.0,56.521739,28.571429,38.181818,37.837838,23.076923,4.761905,11.111111,21.052632,6.666667
CpG_ptg000005l_448341,8.571429,11.764706,2.12766,16.216216,43.75,5.882353,4.761905,31.034483,32.0,40.0,35.294118,31.818182,34.782609,25.0,25.925926,28.571429,7.692308,12.903226,3.571429,8.823529,24.528302,22.580645,18.867925,10.526316,26.923077,0.0,16.666667,21.052632,35.0,25.0,59.090909,28.75,35.849057,37.142857,24.615385,14.285714,16.666667,36.842105,33.333333
CpG_ptg000005l_448344,16.666667,21.212121,10.638298,18.918919,0.0,0.0,0.0,0.0,31.818182,40.0,47.058824,28.571429,30.434783,31.25,29.62963,15.0,8.0,9.677419,3.571429,9.090909,25.454545,23.809524,17.307692,10.526316,29.62963,0.0,15.789474,31.578947,40.909091,20.833333,54.545455,29.62963,37.735849,26.470588,28.125,0.0,5.555556,0.0,0.0
CpG_ptg000005l_448359,5.882353,8.823529,4.347826,19.444444,5.882353,13.333333,5.0,10.344828,34.782609,37.5,23.529412,21.052632,21.73913,25.0,26.086957,11.111111,12.0,10.344828,3.703704,6.25,22.222222,16.666667,12.5,0.0,0.0,5.555556,14.285714,25.0,36.363636,21.73913,41.666667,29.487179,46.0,30.0,23.076923,5.263158,5.555556,11.111111,7.142857
CpG_ptg000005l_448635,14.705882,12.195122,7.5,9.302326,5.882353,22.727273,15.0,0.0,17.857143,50.0,13.333333,0.0,23.809524,20.0,15.0,5.0,0.0,7.142857,0.0,6.25,20.689655,8.474576,9.615385,0.0,15.789474,0.0,0.0,17.647059,10.0,33.333333,35.294118,30.15873,27.272727,32.142857,16.0,13.636364,0.0,21.428571,0.0
CpG_ptg000005l_448657,9.090909,9.302326,11.904762,4.444444,0.0,12.0,0.0,6.666667,9.375,31.25,11.111111,7.692308,8.695652,0.0,0.0,0.0,0.0,3.333333,0.0,0.0,3.333333,9.259259,8.928571,0.0,5.555556,0.0,0.0,10.0,18.181818,22.222222,27.777778,8.955224,11.363636,19.354839,5.128205,0.0,6.666667,7.142857,0.0
CpG_ptg000005l_448668,15.625,13.636364,11.627907,9.090909,10.526316,41.666667,19.047619,13.333333,10.0,31.25,17.647059,7.692308,14.285714,0.0,11.111111,8.333333,0.0,0.0,0.0,3.125,13.333333,12.5,13.793103,0.0,12.5,7.142857,0.0,9.52381,27.272727,27.777778,38.888889,15.384615,30.952381,20.689655,7.792208,4.761905,13.333333,15.384615,12.5
CpG_ptg000005l_448739,34.210526,45.714286,32.432432,38.888889,11.111111,26.666667,38.888889,7.142857,76.923077,50.0,62.5,27.272727,20.0,45.454545,12.5,6.25,9.090909,0.0,3.448276,0.0,25.0,30.232558,23.529412,0.0,17.647059,0.0,0.0,50.0,66.666667,85.714286,76.923077,46.0,45.098039,64.285714,50.0,23.529412,20.0,33.333333,35.714286
CpG_ptg000005l_448848,54.545455,42.857143,39.622642,39.393939,4.761905,21.73913,11.764706,7.692308,68.181818,47.368421,50.0,46.153846,21.052632,40.0,45.0,20.689655,0.0,15.0,0.0,4.0,23.913043,23.728814,20.0,20.833333,39.130435,20.0,25.0,55.172414,73.333333,81.818182,41.176471,41.666667,42.222222,42.857143,47.619048,28.571429,25.0,7.692308,18.181818
